ジャンル名,売上指数（千円）,シェア,商品ランク入り数
果実酢,46897,63.64%,3503
その他,10433,14.16%,2594
米酢,6441,8.74%,1578
バルサミコ,4977,6.75%,966
玄米酢,1769,2.40%,370
穀物酢,1532,2.08%,490
セット・詰め合わせ,972,1.32%,107
白ワインビネガー,414,0.56%,179
赤ワインビネガー,257,0.35%,113
