ジャンル名,売上指数（千円）,シェア,商品ランク入り数
洗剤・柔軟剤・クリーナー,2020936,62.40%,173457
ティッシュ・トイレットペーパー,515057,15.90%,48783
虫除け・殺虫剤,174652,5.39%,26825
キッチン消耗品,153591,4.74%,27275
消臭剤・芳香剤,150089,4.63%,27730
袋,138833,4.29%,29161
除湿剤・乾燥剤,76404,2.36%,5529
衣類用消臭剤・芳香剤,6002,0.19%,1733
衣類用防虫剤,3175,0.10%,531
