ジャンル名,売上指数（千円）,シェア,商品ランク入り数
両面テープ,11389,23.28%,3545
ボンド,8365,17.10%,2051
のり,8053,16.46%,4040
瞬間接着剤,5648,11.54%,1661
セロハンテープ,4891,10.00%,2169
テープカッター台,4857,9.93%,1387
その他,4704,9.61%,2178
接着はがし液,1020,2.08%,312
