ジャンル名,売上指数（千円）,シェア,商品ランク入り数
フルーツ・果物,11643,28.98%,718
セット・詰め合わせ,9646,24.01%,894
水産物加工品,8681,21.61%,1730
野菜・きのこ,4653,11.58%,1148
惣菜,3738,9.30%,749
肉加工品,1812,4.51%,474
