ジャンル名,売上指数（千円）,シェア,商品ランク入り数
焼き海苔,105090,55.10%,6403
味付け海苔,47173,24.73%,4896
セット・詰め合わせ,11631,6.10%,1651
韓国海苔,11180,5.86%,1825
その他,6648,3.49%,1541
青海苔,4864,2.55%,711
きざみ海苔・もみ海苔,4143,2.17%,907
