ジャンル名,売上指数（千円）,シェア,商品ランク入り数
キッチンペーパー,47619,29.57%,7141
ラップ,46602,28.94%,7834
その他,36791,22.85%,4624
フリーザーバック,11960,7.43%,4677
アルミホイル・アルミ箔,5722,3.55%,1967
クッキングシート,5264,3.27%,1524
油処理剤,3472,2.16%,792
脱臭剤,1851,1.15%,820
飲料水・炊飯用炭,826,0.51%,222
保鮮紙,518,0.32%,128
天ぷら敷紙・天紙,403,0.25%,179
