ジャンル名,売上指数（千円）,シェア,商品ランク入り数
捕獲・誘引器,48868,42.41%,3848
その他,37635,32.66%,7063
虫除け器具,8391,7.28%,1840
殺虫スプレー,7668,6.65%,1687
虫除け芳香剤,7357,6.38%,1782
虫除けスプレー,3657,3.17%,1136
携帯用・アウトドア用虫除け,1659,1.44%,512
