ジャンル名,売上指数（千円）,シェア,商品ランク入り数
お会計票,6588,44.20%,885
その他,3229,21.66%,786
納品書,2304,15.46%,320
領収証,1695,11.37%,798
請求書,632,4.24%,186
カーボン紙,162,1.09%,115
入金伝票,146,0.98%,41
帳簿,59,0.39%,49
出金伝票,49,0.33%,48
見積書,40,0.27%,21
