ジャンル名,売上指数（千円）,シェア,商品ランク入り数
磁気アクセサリー,120909,82.13%,4079
その他,13967,9.49%,1239
チタンアクセサリー,7082,4.81%,942
ゲルマニウムアクセサリー,2794,1.90%,280
マイナスイオンアクセサリー,1848,1.26%,242
ブラックシリカ,474,0.32%,101
トルマリンアクセサリー,139,0.09%,27
