ジャンル名,売上指数（千円）,シェア,商品ランク入り数
バスタオル,289259,40.70%,17791
フェイスタオル,278779,39.23%,25988
ヘアドライタオル,46248,6.51%,3620
セット,37695,5.30%,4615
その他,27182,3.83%,6311
てぬぐい,22922,3.23%,7881
ラップタオル,5591,0.79%,717
ビーチタオル,2015,0.28%,343
冷却タオル,933,0.13%,423
