ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スパゲティー,31027,60.13%,4787
スパゲッティーニ,8818,17.09%,958
リングイネ,6908,13.39%,289
その他,2283,4.42%,627
フェットチーネ,1432,2.78%,387
フェデレリーニ,956,1.85%,142
カッペリーニ,162,0.31%,60
ブカティーニ,12,0.02%,9
