ジャンル名,売上指数（千円）,シェア,商品ランク入り数
白米,1575308,66.20%,30000
玄米,273800,11.51%,13530
雑穀・雑穀米,192992,8.11%,6584
ご飯パック,86433,3.63%,7612
餅,48832,2.05%,3685
発芽玄米,47133,1.98%,2218
もち麦,43007,1.81%,3474
麦,35125,1.48%,4096
セット・詰め合わせ,33081,1.39%,2514
その他,32614,1.37%,4867
ジャスミンライス,6954,0.29%,0
もち米,4209,0.18%,900
ブレンド(1409削除),0,0.00%,3218
