ジャンル名,売上指数（千円）,シェア,商品ランク入り数
防犯カメラ単体,156377,54.75%,5885
防犯カメラセット,120200,42.08%,2084
アクセサリー・パーツ,5876,2.06%,1328
レコーダー,3191,1.12%,107
