ジャンル名,売上指数（千円）,シェア,商品ランク入り数
手帳,163796,63.98%,29970
システム手帳,43682,17.06%,5627
システム手帳リフィル,26486,10.35%,14250
その他,13116,5.12%,4264
家計簿・おこづかい帳,4709,1.84%,1740
日記帳,4220,1.65%,1088
