ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,120507,36.49%,4894
ビフィズス菌,112322,34.01%,4321
マルチプロバイオティック,36516,11.06%,1416
KW乳酸菌,23223,7.03%,970
フェカリス菌,16109,4.88%,655
L-92乳酸菌,11677,3.54%,422
ラブレ菌,4629,1.40%,167
アシドフィルス菌,2734,0.83%,270
ケフィア,2514,0.76%,251
