ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ビフィズス菌,124121,44.22%,4516
その他,88632,31.58%,4293
マルチプロバイオティック,21141,7.53%,829
L-92乳酸菌,13177,4.69%,460
KW乳酸菌,12379,4.41%,891
フェカリス菌,11538,4.11%,656
ラブレ菌,3670,1.31%,202
アシドフィルス菌,3124,1.11%,407
ケフィア,2915,1.04%,353
