ジャンル名,売上指数（千円）,シェア,商品ランク入り数
半紙,7710,22.59%,2215
書道セット,7523,22.04%,1624
書道筆,7133,20.90%,2442
墨・墨汁,4490,13.15%,1560
その他,3949,11.57%,1381
書道下敷,1050,3.08%,465
文鎮,848,2.48%,331
すずり,607,1.78%,182
落款印,341,1.00%,179
書道バッグ,290,0.85%,162
筆巻き,193,0.57%,174
