ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ダンボール,56637,35.59%,8854
緩衝材,49683,31.22%,4921
その他,22507,14.14%,3358
梱包テープ,21606,13.58%,4090
ポリエチレンシート,6828,4.29%,971
クラフト紙,1445,0.91%,493
紙管,428,0.27%,170
