ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,16427,40.14%,2633
祝儀袋,7563,18.48%,4376
ふくさ,6933,16.94%,1867
ウェルカムボード,2744,6.71%,237
風呂敷,1921,4.69%,838
結納品,1569,3.83%,217
水引,1203,2.94%,811
のし紙,1143,2.79%,715
ゲストブック,486,1.19%,151
香典袋,457,1.12%,360
招待状,198,0.48%,78
席札,184,0.45%,117
席次表,98,0.24%,45
