ジャンル名,売上指数（千円）,シェア,商品ランク入り数
トイレットペーパーホルダー,64985,34.72%,6297
トイレマット・カバー・シート,50060,26.75%,10397
その他,38800,20.73%,4751
便座,28369,15.16%,1321
携帯用洗浄機,4087,2.18%,491
トイレディスペンサー,842,0.45%,153
