ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,31203,54.72%,7434
セット・詰め合わせ,13782,24.17%,2564
おかか,4263,7.48%,1082
しそ,3253,5.70%,1234
のりたま,2096,3.68%,575
さけ,1072,1.88%,406
ちりめんじゃこ,951,1.67%,357
たらこ,407,0.71%,227
