ジャンル名,売上指数（千円）,シェア,商品ランク入り数
消しゴム,18352,88.52%,12848
修正テープ,1178,5.68%,1510
その他,496,2.39%,938
詰め替え用修正テープ,295,1.42%,289
電動消しゴム,196,0.94%,103
修正ペン,107,0.51%,138
修正液,107,0.52%,69
