ジャンル名,売上指数（千円）,シェア,商品ランク入り数
革,15457,38.43%,4513
金具・パーツ,11133,27.68%,8450
その他,10196,25.35%,2501
染料,2577,6.41%,1039
糸,856,2.13%,506
