ジャンル名,売上指数（千円）,シェア,商品ランク入り数
非常食セット,54705,42.72%,2524
ご飯,33524,26.18%,3776
その他,15066,11.77%,2534
菓子,11542,9.01%,1936
缶詰パン,9614,7.51%,1291
カンパン,2397,1.87%,422
餅,1204,0.94%,311
