ジャンル名,売上指数（千円）,シェア,商品ランク入り数
果実酢,48645,62.33%,3911
その他,10784,13.82%,2562
米酢,6004,7.69%,1571
バルサミコ,5285,6.77%,1104
セット・詰め合わせ,2503,3.21%,197
玄米酢,2224,2.85%,453
穀物酢,1800,2.31%,542
白ワインビネガー,496,0.64%,180
赤ワインビネガー,301,0.39%,120
