ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゲルマニウムネックレス,985,34.88%,92
ゲルマニウムシール,796,28.17%,86
ゲルマニウムブレスレット,740,26.19%,85
その他,273,9.67%,13
ゲルマニウム温浴ボール,31,1.09%,6
