ジャンル名,売上指数（千円）,シェア,商品ランク入り数
バラ・カルビ,27099,26.07%,2915
その他,23732,22.83%,3639
セット・詰め合わせ,22105,21.26%,1872
ロース,17523,16.86%,2986
ホルモン,5094,4.90%,1210
モモ,3608,3.47%,591
豚足,1848,1.78%,563
タン,773,0.74%,200
ミミ,623,0.60%,227
ヒレ,466,0.45%,149
カシラ,363,0.35%,129
レバー,359,0.35%,150
ガツ,207,0.20%,86
ハツ,84,0.08%,41
コブクロ,80,0.08%,35
