ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,249482,52.10%,12091
マルチアミノ酸,76710,16.02%,2471
BCAA,69415,14.50%,3202
カルニチン,41596,8.69%,2212
ギャバ,27064,5.65%,2592
オルニチン,14573,3.04%,1491
