ジャンル名,売上指数（千円）,シェア,商品ランク入り数
モッツァレラ,6514,50.33%,790
クリームチーズ,4261,32.93%,719
その他,1018,7.87%,186
マスカルポーネ,742,5.74%,175
カッテージチーズ,170,1.31%,45
リコッタ,157,1.21%,50
フロマージュブラン,60,0.47%,18
ブルサン,19,0.14%,9
