ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,12550,34.78%,3596
セット・詰め合わせ,10717,29.70%,1856
和風ドレッシング,6383,17.69%,2342
ごまドレッシング,2852,7.90%,1365
イタリアンドレッシング,1689,4.68%,683
フレンチドレッシング,1194,3.31%,462
中華ドレッシング,431,1.20%,170
梅ドレッシング,212,0.59%,137
かぼすドレッシング,54,0.15%,33
