ジャンル名,売上指数（千円）,シェア,商品ランク入り数
パスタ,5657,35.68%,764
ラーメン,5460,34.44%,996
その他,2485,15.68%,497
うどん,1352,8.53%,244
春雨,440,2.77%,244
ところてん,410,2.59%,92
そうめん,41,0.26%,100
冷麺,10,0.06%,95
