ジャンル名,売上指数（千円）,シェア,商品ランク入り数
パルミジャーノ・レッジャーノ,5834,65.25%,512
その他,1612,18.02%,294
ペコリーノ・ロマーノ,731,8.18%,145
コンテ,388,4.34%,133
エメンタール,232,2.60%,106
チェダー,144,1.62%,103
