ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ネックピロー・クッション,26086,28.60%,2434
耳栓,22700,24.89%,3077
アイマスク,22691,24.88%,2404
携帯用スリッパ,14673,16.09%,1643
フットレスト,3868,4.24%,594
その他,1179,1.29%,270
