ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,9568,24.23%,1361
セット・詰め合わせ,7959,20.15%,705
絹ごし豆腐,5724,14.50%,818
油揚げ,4527,11.46%,712
おから,4276,10.83%,791
湯葉,4109,10.41%,689
ごま豆腐,2122,5.37%,517
寄せ豆腐,394,1.00%,101
豆腐よう,240,0.61%,61
木綿豆腐,206,0.52%,97
がんもどき,184,0.47%,58
厚揚げ,108,0.27%,42
巾着,72,0.18%,28
