ジャンル名,売上指数（千円）,シェア,商品ランク入り数
透明OPP袋,21563,22.57%,9399
袋・ギフトバッグ,18359,19.22%,9690
シール・ステッカー,15983,16.73%,13209
デザインマスキングテープ,12056,12.62%,9802
箱・ギフトボックス,8587,8.99%,4119
ラッピングセット,6457,6.76%,4819
包装紙,5188,5.43%,2945
その他,4777,5.00%,3146
リボン,2558,2.68%,1739
