ジャンル名,売上指数（千円）,シェア,商品ランク入り数
シール・ステッカー,55825,70.86%,30509
ラベル用紙,18898,23.99%,4499
その他,2074,2.63%,860
番号札・荷札,1072,1.36%,353
インデックスシール,626,0.79%,469
カラーラベル,292,0.37%,181
