ジャンル名,売上指数（千円）,シェア,商品ランク入り数
牛丼,419220,92.51%,3159
その他,18358,4.05%,1282
豚丼,12878,2.84%,422
親子丼,1968,0.43%,348
カツ丼,734,0.16%,127
