ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ホエイプロテイン,950897,49.47%,16288
その他,532878,27.72%,16004
マルチプロテイン,227544,11.84%,2169
ソイプロテイン,197437,10.27%,6502
プロテオグリカン,7783,0.40%,450
カゼインプロテイン,5722,0.30%,354
