ジャンル名,売上指数（千円）,シェア,商品ランク入り数
酵素配合飲料,88142,27.10%,2660
ファスティングドリンク（短期断食）,65560,20.16%,1608
ダイエットシェイク,48844,15.02%,2501
ダイエットティー,48014,14.76%,4383
グリーンスムージー,29761,9.15%,1056
ダイエットコーヒー,26153,8.04%,1992
その他,10466,3.22%,1022
ゼリー飲料,7613,2.34%,1004
ダイエットココア,639,0.20%,144
