ジャンル名,売上指数（千円）,シェア,商品ランク入り数
栄養・健康ドリンク,482585,46.47%,21573
その他,205323,19.77%,12677
栄養調整食品,131165,12.63%,11834
特定保健用食品,128662,12.39%,6978
健康油,48332,4.65%,3618
にがり,17751,1.71%,1040
特別用途食品,12501,1.20%,2823
マクロビオティック,8503,0.82%,1579
スープ,3689,0.36%,1094
ヘルシー米(1903削除),0,0.00%,388
