ジャンル名,売上指数（千円）,シェア,商品ランク入り数
豆乳,72753,65.84%,9577
アーモンドミルク,21768,19.70%,2276
その他,14541,13.16%,1362
ライスミルク,1054,0.95%,198
ココナッツミルク,378,0.34%,100
