ジャンル名,売上指数（千円）,シェア,商品ランク入り数
モッツァレラ,6131,48.54%,854
クリームチーズ,3831,30.33%,764
マスカルポーネ,1198,9.48%,199
その他,615,4.87%,192
カッテージチーズ,352,2.79%,150
フロマージュブラン,217,1.72%,174
リコッタ,217,1.72%,134
ブルサン,70,0.55%,118
