ジャンル名,売上指数（千円）,シェア,商品ランク入り数
赤身,39702,57.55%,2170
セット・詰め合わせ,15687,22.74%,909
霜降り,5822,8.44%,396
その他,3550,5.15%,572
レバー,3223,4.67%,292
タテガミ,571,0.83%,188
ハツ,293,0.42%,171
モツ,105,0.15%,145
タン,33,0.05%,100
