ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,29933,53.83%,6934
セット・詰め合わせ,14499,26.08%,2394
おかか,3789,6.81%,985
しそ,3045,5.48%,1188
のりたま,2071,3.73%,543
ちりめんじゃこ,1122,2.02%,319
さけ,803,1.44%,323
たらこ,339,0.61%,225
