ジャンル名,売上指数（千円）,シェア,商品ランク入り数
シール・ステッカー,49937,69.36%,28841
ラベル用紙,17934,24.91%,4290
その他,2261,3.14%,779
インデックスシール,791,1.10%,380
番号札・荷札,789,1.10%,397
カラーラベル,287,0.40%,297
