ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,27060,52.59%,7216
セット・詰め合わせ,13314,25.88%,2575
おかか,3833,7.45%,1028
しそ,3113,6.05%,1119
のりたま,1697,3.30%,500
ちりめんじゃこ,1034,2.01%,354
さけ,1024,1.99%,385
たらこ,378,0.73%,186
