ジャンル名,売上指数（千円）,シェア,商品ランク入り数
収納用品,568556,40.01%,82271
スリッパ・ルームシューズ,305121,21.47%,38157
梱包資材,186769,13.14%,23338
その他,168602,11.86%,22439
作業用手袋・軍手,124600,8.77%,22274
断熱シート,42266,2.97%,5778
ろうそく,11975,0.84%,2819
キャンドルスタンド,11395,0.80%,2275
蚊帳,1856,0.13%,366
