ジャンル名,売上指数（千円）,シェア,商品ランク入り数
南米料理,2609,37.19%,274
タイ料理,2475,35.29%,1052
その他,853,12.16%,579
ベトナム料理,785,11.19%,605
セット・詰め合わせ,292,4.16%,100
その他(1409削除),0,0.00%,317
